,Image_id,Text,label_list,object_list
4441,43956.png,"sex with a muslim man?
i'd pick the goat, too.
","['People', 'Facial expression', 'Photo caption', 'Event', 'Internet meme', 'Headgear', 'Font', 'Media', 'Smile', 'Photography']","['Person', 'Person', 'Person', 'Hat', 'Hat', 'Hat', 'Person', 'Person', 'Scarf', 'Hat']"
4442,43958.png,"i am the biggest piece of
shit
in london!
","['Face', 'Forehead', 'Photo caption', 'Cheek', 'Head', 'Chin', 'Text', 'Nose', 'Internet meme', 'Font']","['Person', 'Clothing']"
4443,43961.png,"re's p'i'c't
wish i had a dictionary
","['Public speaking', 'Speech', 'Spokesperson', 'Orator', 'Event', 'Adaptation', 'Photo caption', 'Media']","['Glasses', 'Tie', 'Person', 'Microphone', 'Suit']"
4444,43971.png,"that's black people for you
what did you expect?
","['Forehead', 'Chin', 'Photo caption', 'Photography', 'Magazine', 'Biography', 'Physicist']","['Person', 'Outerwear']"
4445,45016.png,"chillin with my chromies
","['Yellow', 'Text', 'Line', 'Font', 'Circle', 'Graphics']",['Lighting']
4446,45017.png,"just ate. pooped.
now time for netflix
","['Photo caption', 'Cat', 'Felidae', 'Whiskers', 'Text', 'Small to medium-sized cats', 'Photography', 'Nose', 'Organism', 'Friendship']","['Cat', 'Table top']"
4447,45023.png,"my wife's sister tried to
kill me yesterday.
what kind of sick bitch
puts chloroform on her
dirty panties?
","['Facial expression', 'Text', 'Internet meme', 'Forehead', 'Photo caption', 'Human', 'Font', 'Photography', 'Fictional character']",['Person']
4448,45029.png,"when you're jeffrey dahmer
and you get asked.
where you dumped
the bodies
","['Toilet', 'Toilet seat', 'Plumbing fixture', 'Property', 'Bathroom', 'Wall', 'Urinal', 'Tile', 'Floor', 'Bathroom accessory']","['Toilet', 'Toilet paper']"
4449,45031.png,"they're not allIl rapists. right?
THEATER
NYC TAXI
3J47
","['Land vehicle', 'Vehicle', 'Taxi', 'Car', 'Yellow', 'Sedan', 'Notchback']","['Wheel', 'Car', 'Car', 'Car', 'Tire']"
4450,45036.png,"once a year,
women go completely
crazy
for about 365 days
","['Friendship', 'Fashion', 'Footwear', 'Photo caption', 'Walking', 'Photography', 'Beige', 'Shoe', 'Fashion accessory', 'Gesture']","['Person', 'Person', 'Luggage & bags', 'Luggage & bags', 'Shoe', 'Top', 'Top', 'Clothing', 'Clothing', 'Shoe']"
4451,45037.png,"i caught my goat
cheating on me!
","['Photo caption', 'Forehead', 'Human', 'Photography', 'Font', 'Humour', 'Internet meme', 'Gesture', 'Facial hair', 'Smile']","['Person', 'Person', 'Clothing', 'Clothing', 'Top']"
4452,45062.png,"me and my kids
are going to rob this country.
blind at the expense of the very
people that voted for me.
and they're going to love it.
believe me! bigly!
","['Spokesperson', 'News', 'Photo caption', 'Official', 'Speech', 'Media', 'Event', 'Job', 'Veterans day', 'Public speaking']","['Tie', 'Person', 'Flag', 'Suit']"
4453,45069.png,"fucksake, this porn
hasn't downloaded properly
","['Friendship', 'Fun', 'Adaptation', 'Photo caption', 'Vacation', 'Summer', 'Happy', 'Photography', 'Landscape', 'Leisure']","['Person', 'Person', 'Person', 'Top', 'Brassiere']"
4454,45072.png,"""took my wife to subway today,
i asked the girl to make me
a sandwich she said no problem
i turned to my wife and
said ""now how
mutherfuckin hard was that?.
","['Facial expression', 'Photo caption', 'Internet meme', 'Media', 'Photography', 'Font', 'Smile', 'Advertising']","['Glasses', 'Person', 'Person', 'Hat']"
4455,45093.png,"when you're watching the roots remake
but you're in an interracial relationship
","['Friendship', 'Photo caption', 'Human', 'Happy', 'Organism', 'Sleep', 'Gesture', 'Photography', 'Adaptation', 'Smile']","['Person', 'Dress', 'Person']"
4456,45103.png,"vikings walk in. fuck shitup.
walk out
","['Adaptation', 'History', 'Photo caption']","['Person', 'Person', 'Person', 'Person', 'Person', 'Clothing', 'Clothing', 'Clothing', 'Clothing', 'Clothing']"
4457,45108.png,"any white girl that look like this will rob
you and help you look for whatever she
stole
","['Facial expression', 'Abdomen', 'Clothing', 'Stomach', 'Skin', 'Text', 'Navel', 'Font', 'Trunk', 'Waist']","['Top', 'Person', 'Jeans']"
4458,45109.png,"i think it's funny to
haggle overprice with with hookers
when you're just going to kill them anyway.
","['Vehicle door', 'Vehicle', 'Car', 'Advertising', 'Muscle', 'Photography', 'Auto part', 'Electric blue', 'Photo caption', 'Rim']","['Wheel', 'Wheel', 'Person', 'Footwear', 'Person', 'Car', 'Person']"
4459,45120.png,"don't do crime
or you'll be in
prison like me
","['Album cover', 'Photo caption', 'Poster', 'Adaptation', 'Photography']","['Person', 'Hat', 'Bracelet']"
4460,45126.png,"when you don't know who to call
the police or the rspca
","['Hair', 'Facial expression', 'People', 'Photo caption', 'Text', 'Hairstyle', 'Human', 'Internet meme', 'Forehead', 'Adaptation']","['Person', 'Clothing']"
4461,45128.png,"we swore we'd never forget, then-we took them in
and elected them to office
","['Event', 'Businessperson', 'Human', 'Job', 'Conversation', 'Management', 'Meeting', 'Business', 'Audience', 'Collaboration']","['Person', 'Person', 'Tie', 'Person', 'Tie', 'Glasses', 'Packaged goods']"
4462,45136.png,"this is my neighborhood
after a great community event
we tried to keep it clean !
","['Photo caption', 'Photography', 'Waste', 'Food', 'Cuisine']",[]
4463,45139.png,"this is the worst cancer i've ever seen
","['Flag', 'Blue', 'Cobalt blue', 'Electric blue', 'Font', 'Logo']",[]
4464,45167.png,"whenrepublicans freed the slaves
this is how democrats responded
","['Text', 'History', 'Team', 'Photo caption', 'Organism', 'Tree', 'Font', 'Adaptation', 'Photography']",['Person']
4465,45172.png,"109 countries rabbi iuckhead
STAR
wanna make it 110?
","['Photo caption', 'Internet meme', 'Event', 'Team']","['Person', 'Person', 'Person', 'Person', 'Person', 'Pants', 'Pants', 'Person', 'Person', 'Hat']"
4466,45176.png,"she knows exactly what
she's doing
beware
","['Turban', 'Forehead', 'Headgear', 'Dastar', 'Photo caption', 'Adaptation', 'Photography']","['Person', 'Hat', 'Clothing']"
4467,45179.png,"congratulations
it's a boy
","['People', 'Childbirth', 'Photo caption', 'Child', 'Birth', 'Baby', 'Photography', 'Smile', 'Grandparent']","['Person', 'Hat', 'Person', 'Person', 'Hat']"
4468,45180.png,"rep omar accuses trump of
being bigoted' toward Igbt.
do you agree with her,
or is she out of her mind?
","['Photo caption', 'Internet meme', 'Public speaking', 'Music artist', 'Media']","['Person', 'Person', 'Microphone', 'Hat']"
4469,45182.png,"for just ten cents a day
you can have delicious hand jerky
","['Hand', 'Photo caption', 'Finger', 'Friendship', 'Adaptation', 'Gesture', 'Photography', 'Love', 'Thumb', 'Pray']","['Person', 'Person']"
4470,45189.png,"when your wife wont have sex, but
your 16 year old step daughter just
came home blackout drunk.
THEMMEN
WONKAS
GOLDEN TÍCKET
GeI to re E c
COLDEN TICKET, F H I NES
","['Text', 'Font', 'Photo caption']","['Person', 'Packaged goods']"
4471,45197.png,"that look when you find out
the fbi is after you..
and michelle obama ain't
answering her phone no'more.
DIDAI
","['Photo caption', 'Adaptation', 'Font', 'Photography']","['Person', 'Necklace', 'Person', 'Dress']"
4472,45198.png,"usa 2030
why didn't grand dad
stop them monm?
","['Hair', 'Face', 'Yellow', 'Blond', 'Hairstyle', 'Skin', 'Wig', 'Hair coloring', 'Human', 'Black hair']",['Person']
4473,45201.png,"(SiriusXm))
(Siriusxm)
((Şiriu
nisxm»))
orange is the new black
(S )
n)
(Sirius
xm
(Siriusxm))
((SiriusXI
(Sir
m)
km)
((Siriusx
km)
xm)
((Siriusxm)
xm)
(Sir
m
xm)
","['Fashion', 'Event', 'Fashion design']","['Person', 'Person', 'Person', 'Person', 'Dress', 'Dress', 'Dress', 'Miniskirt', 'Shoe', 'Hat']"
4474,45203.png,"is it offensive to ask a
pregnant jewish woman
velociraptor
if she has one in the oven
و و ود اهر و
","['Dinosaur', 'Extinction', 'Animal figure', 'Line', 'Terrestrial animal', 'Organism', 'Adaptation', 'Coloring book', 'Wildlife', 'Tail']","['Dinosaur', 'Animal']"
4475,45206.png,"anjem choudary wants this removed
because he says it insults işlam:
so i thought fuck it, why not share!
","['People', 'Community', 'Event', 'Photo caption', 'Crowd', 'Adaptation', 'Team']","['Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Hat']"
4476,45207.png,"a new target for entry level police academy
","['Face', 'Skin', 'Facial expression', 'Nose', 'Lip', 'Cheek', 'Forehead', 'Head', 'Eyebrow', 'Close-up']",['Person']
4477,45208.png,"when your vegan boyfriend tries to
change a flat tire
","['Tire', 'Automotive tire', 'Motor vehicle', 'Automobile repair shop', 'Wheel', 'Auto mechanic', 'Auto part', 'Mechanic', 'Alloy wheel', 'Rim']","['Tire', 'Person', 'Tire', 'Wheel', 'Hat']"
4478,45209.png,"look muddafucka
even i know that's fucking retarded
","['Photo caption', 'Adaptation', 'Conversation', 'Photography', 'Happy', 'Media', 'Brunch']","['Person', 'Chair', 'Person', 'Chair', 'Person', 'Person', 'Picture frame']"
4479,45213.png,"you can see black lives matter
BLACK LIVES
MATTER
YAMAHA
","['Drum', 'Percussionist', 'Musical instrument', 'Conga', 'Drums', 'Percussion', 'Membranophone', 'Idiophone', 'Musician', 'Marching percussion']","['Person', 'Person', 'Drum', 'Person', 'Person', 'Person', 'Drum', 'Person', 'Drum', 'Drum']"
4480,45216.png,"it's gettin hot in here so take off all ur clothes
","['Rock', 'Beach', 'Coast', 'Ocean', 'Adaptation', 'Tourism', 'Sea', 'Shore', 'Coastal and oceanic landforms', 'Organism']",['Person']
4481,45219.png,"love doesn't
besi
have a color
","['People', 'Facial expression', 'Photo caption', 'Child', 'Friendship', 'Smile', 'Adaptation', 'Happy', 'Photography', 'Fun']","['Person', 'Clothing']"
4482,45231.png,"this is a stonger man than
any one can hope to be
","['Adaptation', 'Photo caption']","['Person', 'Top', 'Top', 'Hat']"
4483,45263.png,"asians be like
Switching to fullscreen mode
","['Font', 'Logo']",[]
4484,45267.png,"survives ebola
gets adopted by angelina jolie
","['Photograph', 'People', 'Snapshot', 'Child', 'Black-and-white', 'Photography', 'Adaptation', 'Stock photography', 'Monochrome photography', 'Muscle']","['Person', 'Person', 'Person', 'Clothing', 'Person']"
4485,45269.png,"who said imuneducated
i have my master
","['Sitting', 'Human', 'Photo caption', 'Font', 'Facial hair', 'Photography', 'Beard', 'Shoe']","['Person', 'Outerwear', 'Pants', 'Bookcase']"
4486,45281.png,"no woman commits suicide
of they fail to find broke guy for marriage
","['Natural landscape', 'People in nature', 'Nature', 'Tree', 'Forest', 'Natural environment', 'Atmospheric phenomenon', 'Woodland', 'Biome', 'Old-growth forest']","['Pants', 'Person', 'Outerwear']"
4487,45283.png,"once you go hlack
so does your face.
","['Face', 'Facial expression', 'Skin', 'Selfie', 'Nose', 'Smile', 'Finger', 'Friendship', 'Photography', 'Lip']","['Person', 'Person', 'Person', 'Person', 'Clothing', 'Dress']"
4488,45286.png,"i would love to be excited
about the women's soccer
team's victory. but, this guy
ruined it for me
","['Photo caption', 'Text', 'Grass', 'Snapshot', 'Font', 'Photography', 'Competition event', 'Team', 'Adaptation', 'Player']","['Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Pants', 'Person', 'Pants']"
4489,45289.png,"has orgasm shoots
tranny fluid
","['Motor vehicle', 'Auto part', 'Engine', 'Vehicle', 'Fuel line', 'Automobile repair shop', 'Automotive fuel system', 'Car', 'Auto mechanic', 'Automotive engine part']",['Packaged goods']
4490,45291.png,"no more tears
next time walk, do not run
","['Pope', 'Facial expression', 'Photo caption', 'Photography', 'Smile', 'Happy', 'Child', 'Love']","['Person', 'Person', 'Hat', 'Clothing']"
4491,45297.png,"radical múslim
fojlow myallahorikill you!
EWaWny""
()
moderatemuslim
follow myallahorhe killyou
","['Line', 'Text', 'Flag', 'Font', 'Veterans day', 'Parallel', 'Flag Day (USA)']",[]
4492,45301.png,"make america
great again
","['Nose', 'Forehead', 'Cap', 'Poster', 'Headgear', 'Photo caption', 'T-shirt', 'Photography', 'Beanie', 'Jaw']","['Hat', 'Person', 'Overall', 'Person']"
4493,45307.png,"black people
anything that doesn't
belong to them
","['Junk food', 'Eating', 'Photo caption', 'Food', 'Dish', 'Cuisine', 'Fast food', 'Meal', 'Comfort food', 'American food']","['Person', 'Tableware']"
4494,45316.png,"white people be like
hunting is a sport""
","['Vertebrate', 'Wildlife', 'Spotted hyena', 'Red fox', 'Canidae', 'Adaptation', 'Terrestrial animal', 'Organism', 'Hyena', 'Carnivore']","['Fox', 'Animal', 'Animal', 'Animal', 'Animal', 'Animal', 'Animal']"
4495,45317.png,"i'm trying to
decide if i
should start
some shit
today or not.
","['Facial expression', 'Photo caption', 'Snout', 'Internet meme', 'Mouth', 'Adaptation', 'Primate', 'Macaque', 'Common chimpanzee', 'Rhesus macaque']",['Animal']
4496,45318.png,"when your kitten
can't find a boX
","['Font', 'Cat', 'Text', 'Photo caption', 'Felidae', 'Kitten', 'Box', 'Photography', 'Furniture', 'Carnivore']","['Cat', 'Box']"
4497,45320.png,"do you see hinm?
i don't see him
","['Text', 'Organism', 'Abaya', 'Photography', 'Photo caption']","['Person', 'Person', 'Luggage & bags', 'Handbag', 'Houseplant', 'Clothing', 'Luggage & bags']"
4498,45326.png,"old albino
gorilla
","['Mammal', 'Photo caption', 'Primate', 'Snout', 'Organism', 'Human', 'Common chimpanzee', 'Mouth', 'Adaptation', 'Photography']",[]
4499,45368.png,"enough is enough
children are more
important than freaks
","['Cartoon', 'Font']","['Person', 'Person', 'Person', 'Person', 'Clothing', 'Clothing']"
4500,45370.png,"i will find you and.
and what.
my apologies, i have
dialed the wrong mumber
","['Photo caption', 'Cool', 'Font', 'Photography', 'Internet meme', 'Fictional character']","['Person', 'Outerwear', 'Person', 'Person', 'Hat']"
4501,45371.png,"don't do drugs boys and girls
","['Butcher', 'Leg', 'Human body', 'Meat', 'Adaptation', 'Flesh', 'Dairy cow', 'Livestock']","['Person', 'Animal', 'Animal', 'Hat', 'Animal']"
4502,45379.png,"just got out of the pool
wants to go swimming again
","['Fire', 'Wildfire', 'Heat', 'House', 'Event', 'Home', 'Building', 'Explosion', 'Firefighter', 'Flame']",['House']
4503,45382.png,"when you just ate dinner
and that starving children
commercial comes on
","['Junk food', 'Photo caption', 'Friendship', 'Fun', 'Furniture', 'Food', 'Dish', 'Eating', 'Room', 'Internet meme']","['Person', 'Person', 'Food', 'Scarf']"
4504,45389.png,"when your dad goes off
to do his suicide
bombing
ANT
FREEN
NIGH PEED
fuck your sister
and it's your turn to
and your mother
","['Text', 'Photo caption', 'Font', 'Photography']","['Pants', 'Person', 'Outerwear']"
4505,45396.png,"a blackman created the toilet,
he made it white on purpose
","['Sitting', 'Photo caption', 'Font', 'Photography', 'Facial hair', 'Advertising']","['Person', 'Outerwear', 'Bookcase']"
4506,45601.png,"obama voters
","['Natural landscape', 'Adaptation', 'Ecoregion', 'Terrestrial animal', 'Wildlife', 'Organism', 'Flightless bird', 'National park', 'Primate', 'Travel']","['Animal', 'Animal', 'Animal', 'Animal', 'Animal', 'Animal', 'Animal', 'Animal']"
4507,45603.png,"what are they fighting over? is it:
al the last pan ducle
b) he accidentally touch the homies hand-passing a beer?
c) foo used the last of the three flowers.
d) homie said ""i got you on gas"" but he only has S3!
","['Photo caption', 'Photography', 'Wing chun', 'Krav maga', 'Hug', 'Love']","['Person', 'Watch', 'Top']"
4508,45608.png,"chelsea clinton.
so ugly that when she gives
head, it counts as anal
","['Hair', 'Smile', 'Photo caption', 'Media', 'Photography', 'Long hair', 'Happy', 'Magazine', 'Hair coloring']","['Person', 'Clothing']"
4509,45609.png,"loses hair from chemo
doesn't have to shave
pussy
","['Cat', 'Mammal', 'Donskoy', 'Sphynx', 'Vertebrate', 'Felidae', 'Small to medium-sized cats', 'Peterbald', 'Ukrainian levkoy', 'Carnivore']",['Cat']
4510,45610.png,"a lot of men wearing awhite shirt
","['Photograph', 'People', 'Snapshot', 'Crowd', 'Black-and-white', 'Event', 'Monochrome', 'Monochrome photography', 'Photography', 'Style']","['Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person']"
4511,45612.png,"rise of the planet of the apes 1963)
","['People', 'Crowd', 'Adaptation', 'History', 'Team']","['Person', 'Person', 'Clothing', 'Person', 'Person', 'Person', 'Person', 'Clothing', 'Person', 'Person']"
4512,45630.png,"i cant wait to-name you
its almost been 9 months
","['Hair', 'Hairstyle', 'Beauty', 'Black hair', 'Stomach', 'Long hair', 'Abdomen', 'Photography', 'Model', 'Brown hair']","['Person', 'Top', 'Underpants']"
4513,45671.png,"jesus loves you
because you're poor white
trash
","['Cartoon', 'Poster', 'Finger', 'Font', 'Hand', 'Thumb', 'Photo caption', 'Photography', 'Gesture', 'Fictional character']",['Person']
4514,45672.png,"he was big and
black
my ass had no
choice
","['Eyewear', 'Cool', 'Font', 'Photo caption', 'Sunglasses', 'Photography', 'Glasses', 'Album cover', 'Vision care', 'Black-and-white']","['Sunglasses', 'Person']"
4515,45687.png,"armed patrols on the streets
","['Military uniform', 'Army', 'Military', 'Soldier', 'People', 'Military camouflage', 'Troop', 'Military person', 'Uniform', 'Military organization']","['Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person', 'Person']"
